iter	RMSE
4825	299444.2678
4826	299436.2205
4827	299429.2958
4828	299415.4099
4829	299410.3001
4830	299400.829
4831	299384.5138
4832	299376.4219
4833	299370.9546
4834	299362.9757
4835	299347.0489
4836	299336.1318
4837	299324.1977
4838	299316.3525
4839	299310.7393
4840	299300.9119
4841	299294.4508
4842	299290.04
4843	299275.0687
4844	299268.9297
4845	299239.5236
4846	299231.6606
4847	299221.1338
4848	299199.5116
4849	299190.4526
4850	299178.4595
4851	299165.71
4852	299153.901
4853	299143.0524
4854	299115.0459
4855	299106.3487
4856	299097.8368
4857	299089.3004
4858	299081.5967
4859	299070.5471
4860	299058.4225
4861	299031.4869
4862	299017.0318
4863	299002.7142
4864	298986.9818
4865	298977.0205
4866	298969.2033
4867	298958.9269
4868	298947.232
4869	298942.5154
4870	298934.5744
4871	298929.3942
4872	298919.475
4873	298901.7549
4874	298892.3783
4875	298871.4403
4876	298843.6015
4877	298835.7173
4878	298829.748
4879	298817.1281
4880	298806.0963
4881	298791.5625
4882	298783.787
4883	298773.0027
4884	298766.2665
4885	298757.1059
4886	298747.4415
4887	298738.4718
4888	298729.983
4889	298721.7685
4890	298715.4203
4891	298700.2774
4892	298683.5009
4893	298663.0316
4894	298653.3876
4895	298645.642
4896	298641.2353
4897	298629.9836
4898	298620.1485
4899	298609.506
4900	298599.1722
4901	298591.5581
4902	298586.4315
4903	298576.6783
4904	298565.6442
4905	298554.7347
4906	298544.3516
4907	298534.7604
4908	298524.9263
4909	298504.8923
4910	298496.1029
4911	298480.5611
4912	298471.2428
4913	298463.9523
4914	298451.5128
4915	298442.4815
4916	298431.216
4917	298424.9643
4918	298414.0767
4919	298407.8415
4920	298398.1838
4921	298374.0734
4922	298369.0747
4923	298359.2792
4924	298352.9718
4925	298344.0892
4926	298339.0134
4927	298329.7053
4928	298321.933
4929	298312.352
4930	298304.4588
4931	298293.2708
4932	298276.9447
4933	298266.3916
4934	298255.0396
4935	298243.6779
4936	298232.2682
4937	298222.6481
4938	298215.012
4939	298190.4807
4940	298179.18
4941	298163.1974
4942	298154.5182
4943	298146.4306
4944	298137.7007
4945	298131.4067
4946	298123.8521
4947	298109.953
4948	298099.4092
4949	298082.621
4950	298073.6909
4951	298054.7867
4952	298046.0299
4953	298035.5647
4954	298025.9362
4955	298018.7268
4956	298006.2952
4957	297997.9362
4958	297989.07
4959	297978.6971
4960	297967.3049
4961	297959.4861
4962	297950.2891
4963	297939.1594
4964	297931.3023
4965	297920.7525
4966	297911.4778
4967	297904.7012
4968	297896.5709
4969	297887.526
4970	297876.747
4971	297867.9166
4972	297854.0403
4973	297850.1464
4974	297834.3156
4975	297824.386
4976	297808.9101
4977	297800.9957
4978	297793.3425
4979	297780.0046
4980	297774.6183
4981	297762.2133
4982	297755.4545
4983	297743.6335
4984	297734.9907
4985	297717.377
4986	297701.8903
4987	297696.5537
4988	297687.032
4989	297673.4742
4990	297661.008
4991	297656.0635
4992	297638.7404
4993	297630.043
4994	297624.7207
4995	297613.3058
4996	297605.1538
4997	297596.5299
4998	297588.568
4999	297579.9886
5000	297570.7986
5001	297561.9976
5002	297552.6495
5003	297543.8499
5004	297524.3238
5005	297510.3685
5006	297501.2354
5007	297496.8887
5008	297488.931
5009	297480.2113
5010	297473.3184
5011	297464.1166
5012	297452.3825
5013	297435.623
5014	297426.9687
5015	297411.9965
5016	297403.3109
5017	297396.2717
5018	297383.8138
5019	297376.3634
5020	297365.2054
5021	297352.8786
5022	297326.9131
5023	297313.1598
5024	297307.5281
5025	297295.4077
5026	297290.4258
5027	297280.3153
5028	297263.3171
5029	297252.891
5030	297243.8818
5031	297237.1009
5032	297230.138
5033	297218.4613
5034	297209.1612
5035	297199.4417
5036	297181.2764
5037	297167.1437
5038	297154.996
5039	297141.9538
5040	297128.8503
5041	297118.8933
5042	297110.9344
5043	297098.532
5044	297087.8026
5045	297080.8107
5046	297059.5284
5047	297041.2912
5048	297031.7814
5049	297024.3389
5050	297019.2529
5051	297008.3179
5052	296997.6983
5053	296986.95
5054	296974.3076
5055	296961.5396
5056	296951.4324
5057	296941.9857
5058	296932.6103
5059	296918.6635
5060	296907.9407
5061	296900.5382
5062	296890.024
5063	296880.6277
5064	296874.3441
5065	296868.4498
5066	296860.335
5067	296851.4314
5068	296842.371
5069	296837.5535
5070	296828.5226
5071	296815.092
5072	296801.985
5073	296776.6912
5074	296770.4634
5075	296764.5709
5076	296758.0805
5077	296747.9747
5078	296733.9997
5079	296726.7512
5080	296711.441
5081	296702.3601
5082	296698.2804
5083	296680.2898
5084	296670.7597
5085	296657.3908
5086	296649.4395
5087	296618.9133
5088	296610.9127
5089	296602.2604
5090	296593.035
5091	296572.3024
5092	296562.7789
5093	296554.4162
5094	296536.9276
5095	296528.8415
5096	296518.6705
5097	296511.2398
5098	296504.935
5099	296487.7714
5100	296477.9337
5101	296467.0694
5102	296457.2768
5103	296438.4509
5104	296428.9358
5105	296420.5525
5106	296413.4532
5107	296398.4157
5108	296386.9751
5109	296370.5363
5110	296352.3069
5111	296340.8798
5112	296331.9246
5113	296311.9833
5114	296306.676
5115	296292.8168
5116	296281.6117
5117	296273.3676
5118	296261.8927
5119	296255.4001
5120	296246.4447
5121	296235.4795
5122	296229.1455
5123	296220.5019
5124	296212.8625
5125	296200.7801
5126	296180.5682
5127	296172.7338
5128	296156.1779
5129	296150.0746
5130	296138.013
5131	296130.3355
5132	296118.9724
5133	296111.9813
5134	296106.3943
5135	296096.2912
5136	296083.0331
5137	296075.7361
5138	296067.8414
5139	296055.7284
5140	296039.4863
5141	296030.6564
5142	296018.8616
5143	296003.6845
5144	295995.1089
5145	295986.2925
5146	295975.8137
5147	295968.2587
5148	295964.0411
5149	295958.8519
5150	295948.9841
5151	295939.4566
5152	295928.5379
5153	295921.221
5154	295913.9289
5155	295906.9089
5156	295899.9464
5157	295885.1161
5158	295875.7056
5159	295865.445
5160	295854.6761
5161	295847.8213
5162	295841.9838
5163	295811.2249
5164	295806.31
5165	295799.2818
5166	295791.2293
5167	295784.0702
5168	295775.0589
5169	295767.5801
5170	295756.5489
5171	295748.2902
5172	295732.5804
5173	295724.5696
5174	295710.2206
5175	295697.0298
5176	295689.8977
5177	295675.1945
5178	295658.7135
5179	295653.8512
5180	295646.6233
5181	295633.6958
5182	295626.125
5183	295617.8574
5184	295608.6706
5185	295577.9978
5186	295568.9272
5187	295562.61
5188	295555.1671
5189	295549.352
5190	295541.1684
5191	295533.3438
5192	295522.0589
5193	295517.3311
5194	295512.7633
5195	295509.1893
5196	295502.3487
5197	295491.5956
5198	295473.7695
5199	295467.086
5200	295461.9779
5201	295454.1495
5202	295435.7351
5203	295427.7543
5204	295416.8122
5205	295412.2365
5206	295402.4063
5207	295394.8954
5208	295384.0444
5209	295372.996
5210	295364.7228
5211	295351.7684
5212	295343.0601
5213	295332.0213
5214	295324.6749
5215	295317.5103
5216	295309.4149
5217	295292.0638
5218	295285.976
5219	295276.214
5220	295251.3891
5221	295241.9623
5222	295234.6006
5223	295222.634
5224	295215.3491
5225	295207.0788
5226	295193.6386
5227	295184.0633
5228	295175.8519
5229	295162.8777
5230	295155.5875
5231	295142.4964
5232	295133.6304
5233	295124.6118
5234	295112.7489
5235	295102.1756
5236	295094.6848
5237	295085.9282
5238	295074.7401
5239	295063.9197
5240	295058.0303
5241	295045.3668
5242	295039.8547
5243	295025.8811
5244	295006.4136
5245	295001.783
5246	294987.2731
5247	294976.6234
5248	294971.6953
5249	294963.9652
5250	294955.4049
5251	294950.4848
5252	294940.9009
5253	294928.616
5254	294918.7728
5255	294910.1202
5256	294901.0081
5257	294886.8013
5258	294873.9426
5259	294862.0274
5260	294844.2316
5261	294835.6323
5262	294818.7234
5263	294796.2027
5264	294789.0887
5265	294780.968
5266	294768.1601
5267	294760.7759
5268	294753.6048
5269	294745.9994
5270	294737.3694
5271	294725.5997
5272	294721.3985
5273	294714.0953
5274	294698.6839
5275	294681.4973
5276	294662.1314
5277	294654.3473
5278	294647.2746
5279	294638.4405
5280	294617.8445
5281	294606.5833
5282	294598.0901
5283	294587.6232
5284	294568.5345
5285	294559.7722
5286	294553.1276
5287	294547.2764
5288	294539.5696
5289	294515.417
5290	294508.4186
5291	294495.8655
5292	294482.0982
5293	294473.9424
5294	294464.1829
5295	294444.114
5296	294430.3217
5297	294422.9647
5298	294416.0558
5299	294400.2035
5300	294393.1489
5301	294383.998
5302	294375.5044
5303	294369.8351
5304	294362.2385
5305	294354.1638
5306	294344.3923
5307	294339.6319
5308	294328.9015
5309	294318.9862
5310	294306.5591
5311	294300.9468
5312	294293.5654
5313	294286.3324
5314	294273.8913
5315	294262.5062
5316	294253.0123
5317	294240.5298
5318	294228.9675
5319	294224.3426
5320	294215.9056
5321	294206.4549
5322	294194.1246
5323	294187.0885
5324	294174.877
5325	294167.7279
5326	294158.8907
5327	294144.2396
5328	294134.9687
5329	294129.4249
5330	294116.8532
5331	294104.8086
5332	294097.4658
5333	294084.0926
5334	294072.324
5335	294062.5294
5336	294052.552
5337	294048.184
5338	294032.9002
5339	294025.7139
5340	294011.4202
5341	294002.5354
5342	293995.9544
5343	293981.9209
5344	293969.0742
5345	293963.5934
5346	293954.5798
5347	293948.6977
5348	293940.8011
5349	293938.0595
5350	293929.9508
5351	293916.8831
5352	293906.999
5353	293901.3435
5354	293890.3456
5355	293881.4308
5356	293868.9447
5357	293866.4273
5358	293859.9252
5359	293851.028
5360	293844.1725
5361	293826.7589
5362	293818.8163
5363	293811.1486
5364	293806.3284
5365	293797.6709
5366	293791.3015
5367	293783.8694
5368	293775.6021
5369	293763.3405
5370	293755.5703
5371	293747.1506
5372	293742.5097
5373	293734.1607
5374	293724.4977
5375	293713.691
5376	293704.2687
5377	293697.3932
5378	293689.3298
5379	293678.6884
5380	293672.2
5381	293664.8113
5382	293654.3703
5383	293640.9634
5384	293632.7144
5385	293623.7891
5386	293617.2527
5387	293610.6276
5388	293606.7702
5389	293597.4639
5390	293590.9424
5391	293578.254
5392	293574.0077
5393	293563.7058
5394	293555.8045
5395	293547.0972
5396	293530.8797
5397	293523.0151
5398	293511.5709
5399	293502.2303
5400	293491.9992
5401	293476.1
5402	293468.9222
5403	293459.7248
5404	293435.7201
5405	293428.1738
5406	293401.3588
5407	293391.2296
5408	293384.5024
5409	293376.4727
5410	293366.8229
5411	293360.7983
5412	293352.9679
5413	293327.8475
5414	293320.2282
5415	293313.8141
5416	293308.2305
5417	293301.1186
5418	293287.1035
5419	293264.4464
5420	293254.2944
5421	293249.2064
5422	293237.5955
5423	293231.5097
5424	293223.4588
5425	293218.2392
5426	293212.9914
5427	293204.7017
5428	293193.1527
5429	293182.9659
5430	293175.5265
5431	293165.537
5432	293158.6624
5433	293149.6883
5434	293139.7237
5435	293131.078
5436	293120.7601
5437	293113.856
5438	293107.5668
5439	293103.8484
5440	293100.0546
5441	293088.4332
5442	293079.6964
5443	293071.4011
5444	293064.665
5445	293053.0394
5446	293045.1249
5447	293034.9946
5448	293023.936
5449	293017.1786
5450	293004.6168
5451	292982.9499
5452	292970.8766
5453	292964.5023
5454	292960.0959
5455	292952.2832
5456	292935.8874
5457	292930.4607
5458	292916.8859
5459	292909.0984
5460	292893.6048
5461	292885.5443
5462	292878.9951
5463	292851.1194
5464	292838.9566
5465	292828.8927
5466	292824.6435
5467	292820.8518
5468	292809.6863
5469	292802.3907
5470	292794.9293
5471	292782.4557
5472	292775.6618
5473	292769.294
5474	292762.56
5475	292753.1067
5476	292746.3489
5477	292738.4136
5478	292731.39
5479	292723.1
5480	292708.7059
5481	292699.0087
5482	292692.4879
5483	292682.3153
5484	292675.8991
5485	292669.3658
5486	292665.3803
5487	292638.1074
5488	292627.9042
5489	292614.3396
5490	292605.7481
5491	292600.2848
5492	292590.3943
5493	292582.7186
5494	292566.8219
5495	292559.6975
5496	292544.9091
5497	292535.9959
5498	292510.8593
5499	292500.2423
5500	292492.8167
5501	292489.3208
5502	292483.0371
5503	292475.4314
5504	292459.6831
5505	292453.4377
5506	292445.4575
5507	292432.3804
5508	292425.6063
5509	292414.0026
5510	292390.776
5511	292383.7063
5512	292377.2981
5513	292368.8451
5514	292359.636
5515	292350.5766
5516	292328.7506
5517	292317.1337
5518	292307.3305
5519	292305.2267
5520	292298.277
5521	292291.4847
5522	292288.2836
5523	292281.4589
5524	292267.433
5525	292245.2827
5526	292239.088
5527	292231.2891
5528	292222.4586
5529	292215.3915
5530	292206.3556
5531	292198.9396
5532	292190.0854
5533	292174.057
5534	292163.972
5535	292158.1462
5536	292153.2818
5537	292145.7015
5538	292133.8942
5539	292123.3289
5540	292119.1262
5541	292110.2448
5542	292100.6995
5543	292094.3721
5544	292087.3723
5545	292077.5592
5546	292066.7149
5547	292058.5391
5548	292051.5569
5549	292043.7921
5550	292037.2361
5551	292028.7767
5552	292018.6845
5553	292012.3427
5554	292004.6424
5555	291997.8634
5556	291991.283
5557	291983.7165
5558	291977.7422
5559	291973.5411
5560	291963.4238
5561	291957.3121
5562	291949.7511
5563	291934.4364
5564	291921.0119
5565	291906.2179
5566	291898.5739
5567	291894.1284
5568	291887.1698
5569	291880.331
5570	291872.8781
5571	291866.2366
5572	291859.0333
5573	291845.745
5574	291839.105
5575	291828.7096
5576	291817.6099
5577	291807.3419
5578	291800.0868
5579	291788.3173
5580	291782.0868
5581	291774.6766
5582	291767.073
5583	291758.3789
5584	291750.7198
5585	291734.8079
5586	291724.3495
5587	291715.6332
5588	291709.5102
5589	291703.3085
5590	291695.7537
5591	291684.8998
5592	291677.5164
5593	291672.0703
5594	291665.9743
5595	291657.4743
5596	291650.8873
5597	291642.8915
5598	291638.1273
5599	291631.9146
5600	291621.2034
5601	291614.5867
5602	291605.4591
5603	291593.5393
5604	291585.6301
5605	291564.3465
5606	291559.9585
5607	291551.6674
5608	291542.7976
5609	291536.2478
5610	291528.4814
5611	291522.6601
5612	291511.5592
5613	291498.7054
5614	291488.946
5615	291480.1099
5616	291468.9549
5617	291462.3547
5618	291455.8606
5619	291440.7529
5620	291434.1062
5621	291424.4187
5622	291414.9409
5623	291406.2091
5624	291398.7142
5625	291393.6136
5626	291384.7245
5627	291363.2195
5628	291352.7414
5629	291343.5598
5630	291336.8044
5631	291328.2355
5632	291320.0576
5633	291308.7736
5634	291305.2652
5635	291297.8564
5636	291288.3204
5637	291277.3123
5638	291271.3803
5639	291262.0975
5640	291247.6575
5641	291238.9088
5642	291215.7794
5643	291211.7644
5644	291206.932
5645	291199.8746
5646	291190.5719
5647	291174.6226
5648	291168.6315
5649	291162.0893
5650	291153.2609
5651	291144.3448
5652	291132.5254
5653	291125.1884
5654	291100.3108
5655	291093.3812
5656	291080.4554
5657	291071.4348
5658	291065.2201
5659	291048.1645
5660	291038.402
5661	291028.404
5662	291018.5018
5663	290997.1122
5664	290987.7362
5665	290981.6303
5666	290970.4285
5667	290959.8326
5668	290949.9516
5669	290941.7687
5670	290935.3357
5671	290926.9365
5672	290914.9976
5673	290908.1452
5674	290903.4884
5675	290894.1075
5676	290887.7734
5677	290863.4747
5678	290855.9859
5679	290847.226
5680	290827.2857
5681	290818.4791
5682	290810.6323
5683	290804.2249
5684	290788.9884
5685	290780.0352
5686	290769.8964
5687	290763.2506
5688	290757.2644
5689	290745.9699
5690	290737.1883
5691	290732.5783
5692	290727.2557
5693	290722.0164
5694	290715.4931
5695	290709.4607
5696	290698.3995
5697	290688.3334
5698	290677.8197
5699	290669.5865
5700	290661.0586
5701	290654.0872
5702	290648.8577
5703	290633.4451
5704	290617.8266
5705	290611.7551
5706	290605.818
5707	290590.5474
5708	290579.9597
5709	290572.1405
5710	290568.216
5711	290562.9221
5712	290558.3826
5713	290553.4355
5714	290538.4408
5715	290518.2588
5716	290513.5364
5717	290504.0586
5718	290491.1552
5719	290483.531
5720	290474.2219
5721	290463.9529
5722	290457.5449
5723	290446.4259
5724	290439.7368
5725	290433.6484
5726	290427.6858
5727	290418.6986
5728	290410.684
5729	290403.2017
5730	290383.0133
5731	290372.4745
5732	290364.3925
5733	290356.3457
5734	290341.9197
5735	290334.1142
5736	290323.3327
5737	290308.6921
5738	290303.413
5739	290294.5184
5740	290286.0884
5741	290275.3871
5742	290266.3239
5743	290258.1614
5744	290251.7221
5745	290243.6909
5746	290224.0096
5747	290217.1436
5748	290207.783
5749	290191.1957
5750	290185.9005
5751	290177.9481
5752	290169.4595
5753	290164.506
5754	290154.013
5755	290144.7176
5756	290136.0684
5757	290126.2586
5758	290117.9277
5759	290103.4353
5760	290097.0323
5761	290071.851
5762	290063.794
5763	290057.7308
5764	290049.7708
5765	290039.6937
5766	290032.4766
5767	290016.5402
5768	290002.9869
5769	289993.9194
5770	289986.2168
5771	289977.8625
5772	289973.1911
5773	289965.2789
5774	289959.5206
5775	289949.9769
5776	289937.6921
5777	289928.5766
5778	289925.2363
5779	289916.7563
5780	289898.9224
5781	289892.0018
5782	289869.2692
5783	289862.0301
5784	289857.3237
5785	289849.0298
5786	289842.2868
5787	289836.4918
5788	289829.1901
5789	289820.8205
5790	289813.0442
5791	289807.2891
5792	289796.0773
5793	289780.9496
5794	289769.1376
5795	289755.1947
5796	289745.6583
5797	289736.6386
5798	289727.1984
5799	289717.1693
5800	289708.5379
5801	289704.5172
5802	289698.4263
5803	289678.7752
5804	289672.8411
5805	289663.8776
5806	289657.9723
5807	289652.5029
5808	289647.3913
5809	289629.9238
5810	289620.9058
5811	289605.7879
5812	289597.9353
5813	289590.3431
5814	289585.1627
5815	289579.6391
5816	289567.4417
5817	289559.0469
5818	289550.5819
5819	289544.0997
5820	289533.4441
5821	289525.582
5822	289513.0864
5823	289510.1339
5824	289504.3294
5825	289488.3544
5826	289475.6742
5827	289470.1742
5828	289466.1614
5829	289460.8631
5830	289454.4308
5831	289448.5814
5832	289439.0864
5833	289424.2188
5834	289418.6561
5835	289410.8275
5836	289404.387
5837	289395.2401
5838	289387.5574
5839	289380.5933
5840	289369.9563
5841	289361.7325
5842	289348.7217
5843	289339.809
5844	289329.9658
5845	289325.4684
5846	289317.0689
5847	289309.4311
5848	289302.4875
5849	289290.5147
5850	289280.1661
5851	289274.5618
5852	289263.4679
5853	289249.3211
5854	289239.5676
5855	289228.9345
5856	289221.7642
5857	289211.3676
5858	289207.0072
5859	289199.4895
5860	289187.353
5861	289175.627
5862	289168.1624
5863	289161.12
5864	289150.6147
5865	289144.237
5866	289135.6093
5867	289127.9954
5868	289120.5538
5869	289102.1817
5870	289097.5227
5871	289086.2061
5872	289082.0561
5873	289075.3532
5874	289064.6651
5875	289056.5069
5876	289042.9366
5877	289035.0173
5878	289022.5855
5879	289012.3274
5880	289003.6698
5881	288996.3208
5882	288991.2771
5883	288976.0946
5884	288967.1797
5885	288958.2324
5886	288949.0476
5887	288940.4464
5888	288931.8502
5889	288924.1799
5890	288916.7683
5891	288909.2283
5892	288897.9169
5893	288887.2121
5894	288882.5785
5895	288871.605
5896	288865.7749
5897	288858.0521
5898	288852.0652
5899	288843.239
5900	288835.7087
5901	288826.9573
5902	288822.9683
5903	288816.8163
5904	288809.7259
5905	288801.7718
5906	288788.8426
5907	288775.2778
5908	288766.1305
5909	288752.068
5910	288742.7619
5911	288734.6259
5912	288726.7548
5913	288704.5012
5914	288676.3191
5915	288670.8364
5916	288665.7175
5917	288652.9788
5918	288633.4865
5919	288625.4337
5920	288618.4764
5921	288610.5779
5922	288605.1904
5923	288598.8155
5924	288592.9928
5925	288584.5046
5926	288571.4141
5927	288560.6693
5928	288553.02
5929	288542.3194
5930	288534.402
5931	288529.8345
5932	288518.6168
5933	288512.1375
5934	288507.6535
5935	288500.6888
5936	288492.8395
5937	288484.5971
5938	288478.7145
5939	288470.908
5940	288465.8339
5941	288458.9468
5942	288442.534
5943	288434.9662
5944	288430.8273
5945	288424.0557
5946	288416.7619
5947	288406.9741
5948	288397.3219
5949	288393.4333
5950	288380.1404
5951	288372.4184
5952	288365.885
5953	288358.391
5954	288350.522
5955	288342.0895
5956	288337.2126
5957	288328.8045
5958	288321.6332
5959	288313.646
5960	288306.6619
5961	288299.702
5962	288292.9678
5963	288283.1732
5964	288273.4028
5965	288263.8324
5966	288256.6182
5967	288248.7751
5968	288241.2877
5969	288233.8332
5970	288229.3241
5971	288214.5582
5972	288204.5034
5973	288199.5045
5974	288192.0982
5975	288181.5344
5976	288174.9659
5977	288167.0154
5978	288159.3152
5979	288151.9965
5980	288141.4721
5981	288135.6522
5982	288128.616
5983	288118.2406
5984	288113.968
5985	288107.3441
5986	288103.7388
5987	288097.567
5988	288083.784
5989	288079.4073
5990	288070.4986
5991	288064.3533
5992	288055.3696
5993	288043.6323
5994	288021.9801
5995	288007.2318
5996	287998.2978
5997	287991.4976
5998	287987.1379
5999	287967.9322
6000	287961.1016
6001	287948.8359
6002	287943.4664
6003	287935.8755
6004	287928.5358
6005	287920.0964
6006	287909.1691
6007	287900.4874
6008	287891.2404
6009	287880.5047
6010	287874.6424
6011	287868.6559
6012	287864.8234
6013	287855.5692
6014	287848.4662
6015	287841.6223
6016	287834.0759
6017	287823.7222
6018	287814.689
6019	287806.0846
6020	287793.2216
6021	287788.2115
6022	287777.372
6023	287770.6241
6024	287765.6108
6025	287758.1692
6026	287749.2226
6027	287739.1379
6028	287731.7923
6029	287723.8659
6030	287715.5581
6031	287705.6434
6032	287699.6014
6033	287693.4423
6034	287686.2363
6035	287679.3201
6036	287672.3163
6037	287668.375
6038	287665.4483
6039	287660.9511
6040	287651.9775
6041	287644.0491
6042	287637.5366
6043	287630.4563
6044	287617.994
6045	287613.643
6046	287609.6766
6047	287601.011
6048	287589.8547
6049	287581.371
6050	287576.7785
6051	287570.4389
6052	287553.0108
6053	287547.1606
6054	287539.7615
6055	287528.7233
6056	287518.8623
6057	287513.2124
6058	287492.7286
6059	287484.5556
6060	287475.9121
6061	287463.4045
6062	287457.8895
6063	287452.1005
6064	287441.0016
6065	287430.4599
6066	287423.7486
6067	287417.8854
6068	287408.9123
6069	287402.3906
6070	287396.6418
6071	287392.8548
6072	287382.3838
6073	287374.2848
6074	287365.2335
6075	287356.217
6076	287351.4938
6077	287345.1208
6078	287335.2008
6079	287329.0446
6080	287323.1867
6081	287315.0759
6082	287310.5136
6083	287285.0224
6084	287274.7761
6085	287267.1941
6086	287255.3895
6087	287248.1293
6088	287244.882
6089	287236.0843
6090	287230.7219
6091	287223.8829
6092	287216.5331
6093	287211.3713
6094	287203.8436
6095	287197.3664
6096	287191.0708
6097	287185.4277
6098	287178.1255
6099	287170.0899
6100	287166.2873
6101	287158.8148
6102	287155.0457
6103	287151.5976
6104	287144.3792
6105	287138.3859
6106	287130.2364
6107	287123.8959
6108	287115.5436
6109	287110.9691
6110	287098.7023
6111	287089.9151
6112	287084.4464
6113	287074.1738
6114	287063.1119
6115	287056.7896
6116	287046.2816
6117	287040.8187
6118	287027.3877
6119	287019.8484
6120	287010.1375
6121	287006.9343
6122	286998.404
6123	286992.8422
6124	286985.8707
6125	286964.7529
6126	286961.0587
6127	286953.7461
6128	286944.2413
6129	286937.9202
6130	286931.8313
6131	286924.9705
6132	286916.7725
6133	286906.9348
6134	286902.7041
6135	286894.2156
6136	286888.4291
6137	286880.9699
6138	286875.8355
6139	286868.4806
6140	286861.1283
6141	286851.5935
6142	286847.2674
6143	286840.9348
6144	286834.8201
6145	286826.99
6146	286819.9002
6147	286810.7229
6148	286791.4705
6149	286777.5081
6150	286770.6958
6151	286763.3958
6152	286755.5334
6153	286749.6362
6154	286739.2493
6155	286731.7856
6156	286727.5061
6157	286720.3475
6158	286716.6147
6159	286713.7524
6160	286703.3665
6161	286697.1
6162	286675.8621
6163	286667.556
6164	286664.4466
6165	286658.2728
6166	286647.3243
6167	286624.4966
6168	286616.4866
6169	286608.3084
6170	286598.3296
6171	286586.8237
6172	286579.829
6173	286572.4854
6174	286566.4699
6175	286561.5653
6176	286554.1624
6177	286551.3043
6178	286543.7102
6179	286533.1956
6180	286527.9001
6181	286522.7376
6182	286504.0659
6183	286498.5619
6184	286489.3879
6185	286482.96
6186	286475.9305
6187	286464.2873
6188	286456.8161
6189	286449.4779
6190	286444.1963
6191	286439.566
6192	286434.3338
6193	286426.3403
6194	286416.4111
6195	286406.1735
6196	286382.7853
6197	286373.7883
6198	286369.6599
6199	286361.3779
6200	286356.9512
6201	286349.8061
6202	286341.5073
6203	286331.9782
6204	286326.0566
6205	286319.3654
6206	286311.7918
6207	286302.6317
6208	286294.5565
6209	286290.5047
6210	286281.1887
6211	286272.2871
6212	286259.827
6213	286253.2858
6214	286245.2392
6215	286224.4506
6216	286206.1759
6217	286198.7069
6218	286191.6631
6219	286181.473
6220	286174.0644
6221	286166.2145
6222	286154.246
6223	286145.8982
6224	286124.1765
6225	286115.9609
6226	286100.4553
6227	286093.016
6228	286077.8722
6229	286075.711
6230	286064.7793
6231	286060.7596
6232	286053.2873
6233	286046.7076
6234	286035.9025
6235	286029.8187
6236	286024.0805
6237	286016.0129
6238	286008.4835
6239	286003.9587
6240	285998.2168
6241	285990.153
6242	285984.8044
6243	285979.064
6244	285972.8434
6245	285965.3532
6246	285953.2
6247	285947.5702
6248	285938.6329
6249	285933.6627
6250	285926.223
6251	285919.4642
6252	285895.3968
6253	285889.0971
6254	285883.1664
6255	285876.5614
6256	285866.1779
6257	285857.8867
6258	285848.5389
6259	285834.9708
6260	285829.3503
6261	285823.4821
6262	285816.8928
6263	285807.0076
6264	285799.2671
6265	285789.7417
6266	285779.1548
6267	285768.8508
6268	285761.6953
6269	285751.4513
6270	285746.3397
6271	285738.5155
6272	285714.2376
6273	285707.5737
6274	285695.9425
6275	285687.5567
6276	285678.9208
6277	285672.4827
6278	285666.6405
6279	285659.281
6280	285648.8503
6281	285644.8637
6282	285639.2337
6283	285629.5275
6284	285624.4688
6285	285620.49
6286	285616.3141
6287	285605.7853
6288	285599.0414
6289	285593.9259
6290	285579.1046
6291	285573.0336
6292	285564.533
6293	285557.5837
6294	285553.6942
6295	285544.1053
6296	285538.0874
6297	285530.8551
6298	285520.9784
6299	285514.853
6300	285509.3336
6301	285502.496
6302	285492.8765
6303	285475.0867
6304	285469.1675
6305	285459.1675
6306	285450.7644
6307	285440.4838
6308	285431.5829
6309	285424.2912
6310	285411.8541
6311	285405.929
6312	285398.5344
6313	285388.757
6314	285382.8025
6315	285379.0638
6316	285374.8116
6317	285366.8647
6318	285357.3955
6319	285349.1271
6320	285341.2856
6321	285329.5308
6322	285307.8012
6323	285291.3031
6324	285285.5571
6325	285277.7622
6326	285255.9481
6327	285247.9498
6328	285240.8543
6329	285233.2306
6330	285223.2956
6331	285217.4512
6332	285210.5189
6333	285203.0282
6334	285193.8509
6335	285188.0274
6336	285178.8369
6337	285170.7143
6338	285160.5815
6339	285155.9511
6340	285146.1642
6341	285136.5413
6342	285129.4491
6343	285122.3463
6344	285118.8563
6345	285111.8016
6346	285104.9245
6347	285097.4515
6348	285088.3245
6349	285074.4591
6350	285068.9511
6351	285050.6863
6352	285041.2745
6353	285033.4424
6354	285028.0428
6355	285019.9519
6356	285014.8824
6357	285008.7528
6358	285002.3002
6359	284992.7386
6360	284985.8373
6361	284982.9308
6362	284974.3222
6363	284967.2156
6364	284963.2626
6365	284956.2573
6366	284950.1444
6367	284936.1998
6368	284929.6037
6369	284921.4858
6370	284901.2046
6371	284892.7541
6372	284880.707
6373	284872.36
6374	284862.8087
6375	284851.6316
6376	284846.3922
6377	284838.2277
6378	284835.1345
6379	284830.932
6380	284824.8872
6381	284816.0891
6382	284809.2862
6383	284799.4663
6384	284793.8282
6385	284782.8224
6386	284776.3315
6387	284771.1752
6388	284765.3762
6389	284758.0393
6390	284753.5709
6391	284746.9712
6392	284737.8172
6393	284731.3757
6394	284720.573
6395	284715.6914
6396	284711.4648
6397	284707.5826
