Semana;Tienda;Tipo mat;Grupo articulos;Sexo;Age Group;Entradas Tienda;Venta U;Venta Bruta $;Costo Neto $;Stock
W05;29-Antofagasta II;ZEQU;NI;Male;Adult;5522;86;1535140;712167;664
W05;29-Antofagasta II;ZEQU;NI;Male;Grade School;5522;1;12990;5869;2
W05;29-Antofagasta II;ZEQU;NI;Unisex;Adult;5522;16;316840;146043;66
W05;29-Antofagasta II;ZEQU;NP;Male;Grade School;5522;3;20970;11119;
W05;29-Antofagasta II;ZEQU;NP;Male;Pre School;5522;7;55930;23857;32
W05;29-Antofagasta II;ZEQU;NP;Male;Toddler;5522;3;22470;10424;7
W05;29-Antofagasta II;ZEQU;PM;;;5522;1;16990;7740;
W05;29-Antofagasta II;ZEQU;PM;Male;Adult;5522;20;271560;117908;205
W05;29-Antofagasta II;ZEQU;PM;Male;Pre School;5522;20;119800;54580;47
W05;29-Antofagasta II;ZEQU;PM;Unisex;;5522;3;44970;20487;
W05;29-Antofagasta II;ZEQU;PM;Unisex;Adult;5522;21;176790;71416;163
W05;29-Antofagasta II;ZEQU;UA;Male;Adult;5522;1;14990;7302;9
W05;29-Antofagasta II;ZEQU;UA;Unisex;Adult;5522;2;27980;13182;4
W05;29-Antofagasta II;ZFOO;AD;;;5522;2;99980;50428;
W05;29-Antofagasta II;ZFOO;AD;Female;Adult;5522;19;974250;512452;240
W05;29-Antofagasta II;ZFOO;AD;Female;Pre School;5522;2;89980;45390;40
W05;29-Antofagasta II;ZFOO;AD;Female;Pre School + Grade School;5522;1;49990;25213;20
W05;29-Antofagasta II;ZFOO;AD;Female;Toddler;5522;8;279920;141190;86
W05;29-Antofagasta II;ZFOO;AD;Male;Adult;5522;49;2978350;1483170;452
W05;29-Antofagasta II;ZFOO;AD;Male;Grade School;5522;2;89980;42862;40
W05;29-Antofagasta II;ZFOO;AD;Male;Pre School;5522;2;77840;39636;53
W05;29-Antofagasta II;ZFOO;AD;Male;Pre School + Grade School;5522;32;1443320;699213;226
W05;29-Antofagasta II;ZFOO;AD;Male;Toddler;5522;6;196900;101617;111
W05;29-Antofagasta II;ZFOO;BM;Female;Grade School;5522;1;24990;9659;78
W05;29-Antofagasta II;ZFOO;BM;Male;Adult;5522;1;19990;7138;90
W05;29-Antofagasta II;ZFOO;CV;Female;Grade School;5522;2;119980;53477;44
W05;29-Antofagasta II;ZFOO;CV;Male;Adult;5522;4;235960;102645;137
W05;29-Antofagasta II;ZFOO;CV;Male;Grade School;5522;3;146970;70856;15
W05;29-Antofagasta II;ZFOO;CV;Male;Pre School;5522;1;43990;19606;47
W05;29-Antofagasta II;ZFOO;FI;Female;Adult;5522;1;69990;31195;26
W05;29-Antofagasta II;ZFOO;LT;Female;Grade School;5522;1;28990;12259;25
W05;29-Antofagasta II;ZFOO;LT;Female;Pre School;5522;1;27990;11836;34
W05;29-Antofagasta II;ZFOO;LT;Male;Adult;5522;4;127960;54108;16
W05;29-Antofagasta II;ZFOO;LT;Male;Grade School;5522;1;28990;12259;34
W05;29-Antofagasta II;ZFOO;LT;Male;Pre School;5522;4;102960;47343;35
W05;29-Antofagasta II;ZFOO;NBA;Male;Adult;5522;1;18000;4931;23
W05;29-Antofagasta II;ZFOO;NI;Female;Adult;5522;19;1471650;719406;255
W05;29-Antofagasta II;ZFOO;NI;Female;Pre School;5522;1;49990;21799;52
W05;29-Antofagasta II;ZFOO;NI;Female;Toddler;5522;3;113970;55652;102
W05;29-Antofagasta II;ZFOO;NI;Male;Adult;5522;38;2950390;1400953;360
W05;29-Antofagasta II;ZFOO;NI;Male;Grade School;5522;54;2906940;1375177;153
W05;29-Antofagasta II;ZFOO;NI;Male;Pre School;5522;24;1070720;486626;126
W05;29-Antofagasta II;ZFOO;NI;Male;Toddler;5522;7;276930;124756;121
W05;29-Antofagasta II;ZFOO;PM;;;5522;4;228720;111595;70
W05;29-Antofagasta II;ZFOO;PM;Female;Adult;5522;26;1395740;624562;236
W05;29-Antofagasta II;ZFOO;PM;Female;Pre School;5522;4;128960;58750;20
W05;29-Antofagasta II;ZFOO;PM;Female;Toddler;5522;6;179940;81978;78
W05;29-Antofagasta II;ZFOO;PM;Male;Adult;5522;50;2736430;1232392;284
W05;29-Antofagasta II;ZFOO;PM;Male;Grade School;5522;13;567380;251092;105
W05;29-Antofagasta II;ZFOO;PM;Male;Pre School;5522;15;557850;248707;107
W05;29-Antofagasta II;ZFOO;PM;Male;Toddler;5522;3;104970;47820;107
W05;29-Antofagasta II;ZFOO;PM;Unisex;Pre School;5522;6;197940;90174;13
W05;29-Antofagasta II;ZFOO;QS;Male;Adult;5522;-1;-49990;-20584;13
W05;29-Antofagasta II;ZFOO;RB;Male;Adult;5522;2;97980;47909;64
W05;29-Antofagasta II;ZFOO;SC;Male;Adult;5522;3;164970;64569;53
W05;29-Antofagasta II;ZFOO;SK;Female;Adult;5522;9;372910;171892;308
W05;29-Antofagasta II;ZFOO;SK;Female;Pre School;5522;1;39990;17513;40
W05;29-Antofagasta II;ZFOO;SK;Male;Adult;5522;20;915800;414729;157
W05;29-Antofagasta II;ZFOO;SK;Male;Pre School;5522;6;175970;77361;64
W05;29-Antofagasta II;ZFOO;SK;Male;Pre School + Grade School;5522;8;275920;110223;48
W05;29-Antofagasta II;ZFOO;SK;Unisex;Grade School;5522;1;27990;12907;25
W05;29-Antofagasta II;ZFOO;UA;Female;Adult;5522;1;42990;20539;10
W05;29-Antofagasta II;ZFOO;UA;Male;Adult;5522;13;791870;344898;29
W05;29-Antofagasta II;ZFOO;UM;Male;Adult;5522;2;79980;28276;11
W05;29-Antofagasta II;ZFOO;UM;Male;Pre School;5522;2;73980;25706;11
W05;29-Antofagasta II;ZFOO;VN;Female;Adult;5522;17;1165830;499640;49
W05;29-Antofagasta II;ZFOO;VN;Male;Adult;5522;21;1306800;557050;112
W05;29-Antofagasta II;ZFOO;VN;Male;Pre School + Grade School;5522;2;99980;42420;11
W05;29-Antofagasta II;ZFOO;VN;Male;Toddler;5522;1;44990;19282;11
W05;31-Chillan;ZEQU;AD;Male;Adult;5437;25;477750;241005;
W05;31-Chillan;ZEQU;AD;Male;Pre School;5437;1;26990;13617;
W05;31-Chillan;ZEQU;AD;Unisex;Adult;5437;16;170840;88667;
W05;31-Chillan;ZEQU;MN;Male;Adult;5437;7;206930;74725;
W05;31-Chillan;ZEQU;NI;Male;Adult;5437;46;819000;383797;
W05;31-Chillan;ZEQU;NI;Unisex;Adult;5437;9;139910;65253;
W05;31-Chillan;ZEQU;NP;Male;Adult;5437;2;49980;23184;
W05;31-Chillan;ZEQU;NP;Male;Pre School;5437;5;39950;17370;
W05;31-Chillan;ZEQU;PM;;;5437;1;16990;7740;
W05;31-Chillan;ZEQU;PM;Female;Adult;5437;2;23980;10055;
W05;31-Chillan;ZEQU;PM;Male;Adult;5437;21;222790;97361;
W05;31-Chillan;ZEQU;PM;Male;Pre School;5437;14;83860;38206;
W05;31-Chillan;ZEQU;PM;Unisex;;5437;1;14990;6829;
W05;31-Chillan;ZEQU;PM;Unisex;Adult;5437;30;300700;125827;
W05;31-Chillan;ZFOO;AD;;;5437;1;49990;25213;
W05;31-Chillan;ZFOO;AD;Female;Adult;5437;12;509550;331292;
W05;31-Chillan;ZFOO;AD;Female;Pre School;5437;2;89980;45390;
W05;31-Chillan;ZFOO;AD;Female;Pre School + Grade School;5437;2;99980;50428;
W05;31-Chillan;ZFOO;AD;Female;Toddler;5437;5;172950;87238;
W05;31-Chillan;ZFOO;AD;Male;Adult;5437;34;2188840;1081472;
W05;31-Chillan;ZFOO;AD;Male;Pre School + Grade School;5437;18;777590;378230;
W05;31-Chillan;ZFOO;AD;Male;Toddler;5437;5;164950;83215;
W05;31-Chillan;ZFOO;BM;Male;Adult;5437;1;19990;7141;
W05;31-Chillan;ZFOO;BM;Male;Pre School;5437;2;33980;13522;
W05;31-Chillan;ZFOO;CV;Female;Adult;5437;1;62010;28075;
W05;31-Chillan;ZFOO;CV;Female;Grade School;5437;5;297950;131464;
W05;31-Chillan;ZFOO;CV;Male;Adult;5437;7;390930;171458;
W05;31-Chillan;ZFOO;CV;Male;Pre School;5437;1;46990;20944;
W05;31-Chillan;ZFOO;CV;Male;Toddler;5437;1;39990;19162;
W05;31-Chillan;ZFOO;CV;Unisex;Pre School;5437;1;34990;12475;
W05;31-Chillan;ZFOO;LT;Female;Grade School;5437;1;28990;12259;
W05;31-Chillan;ZFOO;LT;Female;Pre School;5437;1;27990;11836;
W05;31-Chillan;ZFOO;LT;Male;Adult;5437;3;103970;43964;
W05;31-Chillan;ZFOO;LT;Male;Grade School;5437;1;28990;12259;
W05;31-Chillan;ZFOO;NI;Female;Adult;5437;12;859110;446362;
W05;31-Chillan;ZFOO;NI;Female;Toddler;5437;5;186110;98322;
W05;31-Chillan;ZFOO;NI;Male;Adult;5437;40;3011980;1438795;
W05;31-Chillan;ZFOO;NI;Male;Grade School;5437;50;2771820;1283033;
W05;31-Chillan;ZFOO;NI;Male;Pre School;5437;19;866570;384381;
W05;31-Chillan;ZFOO;NI;Male;Toddler;5437;8;310080;140059;
W05;31-Chillan;ZFOO;PM;;;5437;2;99980;45548;
W05;31-Chillan;ZFOO;PM;Female;Adult;5437;9;502910;218022;
W05;31-Chillan;ZFOO;PM;Female;Grade School;5437;3;118970;53288;
W05;31-Chillan;ZFOO;PM;Female;Pre School;5437;2;59990;27781;
W05;31-Chillan;ZFOO;PM;Female;Toddler;5437;1;27990;12751;
W05;31-Chillan;ZFOO;PM;Male;Adult;5437;25;1308120;593263;
W05;31-Chillan;ZFOO;PM;Male;Grade School;5437;15;606850;267347;
W05;31-Chillan;ZFOO;PM;Male;Pre School;5437;13;475870;217018;
W05;31-Chillan;ZFOO;PM;Male;Toddler;5437;2;62980;26414;
W05;31-Chillan;ZFOO;PM;Unisex;Adult;5437;3;239970;109320;
W05;31-Chillan;ZFOO;PM;Unisex;Grade School;5437;2;109010;50102;
W05;31-Chillan;ZFOO;PM;Unisex;Pre School;5437;1;32990;15029;
W05;31-Chillan;ZFOO;PM;Unisex;Pre School + Grade School;5437;1;25990;10571;
W05;31-Chillan;ZFOO;RB;Female;Adult;5437;3;134970;56538;
W05;31-Chillan;ZFOO;RB;Male;Adult;5437;6;304940;150000;
W05;31-Chillan;ZFOO;SC;Male;Adult;5437;2;114980;43291;
W05;31-Chillan;ZFOO;SK;Female;Adult;5437;21;916790;422247;
W05;31-Chillan;ZFOO;SK;Female;Pre School;5437;2;55980;30461;
W05;31-Chillan;ZFOO;SK;Male;Adult;5437;21;918320;424544;
W05;31-Chillan;ZFOO;SK;Male;Pre School;5437;2;53980;25812;
W05;31-Chillan;ZFOO;SK;Male;Pre School + Grade School;5437;8;278920;115992;
W05;31-Chillan;ZFOO;UA;Male;Adult;5437;15;616520;296632;
W05;31-Chillan;ZFOO;UM;Male;Pre School;5437;-2;-73980;-25704;
W05;31-Chillan;ZFOO;VN;Female;Adult;5437;6;401940;170438;
W05;31-Chillan;ZFOO;VN;Female;Grade School;5437;1;54990;23567;
W05;31-Chillan;ZFOO;VN;Male;Adult;5437;12;752640;323519;
W05;31-Chillan;ZFOO;VN;Male;Pre School + Grade School;5437;2;99980;42420;
W05;31-Chillan;ZFOO;VN;Male;Toddler;5437;1;44990;19282;
W05;32-Copiapo;ZEQU;AD;Male;Adult;2493;24;479760;242009;
W05;32-Copiapo;ZEQU;AD;Male;Pre School;2493;3;53970;27234;
W05;32-Copiapo;ZEQU;AD;Unisex;Adult;2493;6;54760;30532;
W05;32-Copiapo;ZEQU;MN;Male;Adult;2493;4;118960;31974;
W05;32-Copiapo;ZEQU;NI;Male;Adult;2493;33;602180;279574;
W05;32-Copiapo;ZEQU;NI;Unisex;Adult;2493;7;70930;34306;
W05;32-Copiapo;ZEQU;NP;Male;Pre School;2493;4;31170;13433;
W05;32-Copiapo;ZEQU;PM;;;2493;2;33980;15306;
W05;32-Copiapo;ZEQU;PM;Female;Adult;2493;2;29980;13658;
W05;32-Copiapo;ZEQU;PM;Male;Adult;2493;23;314030;142657;
W05;32-Copiapo;ZEQU;PM;Male;Pre School;2493;4;23770;10916;
W05;32-Copiapo;ZEQU;PM;Unisex;;2493;2;26240;13658;
W05;32-Copiapo;ZEQU;PM;Unisex;Adult;2493;3;41970;18649;
W05;32-Copiapo;ZFOO;AD;;;2493;2;99980;50428;
